start_lat,start_lon,end_lat,end_lon,airport1,airport2
45.78555556,24.09138889,48.11083333,16.55805556,SBZ,VIE
49.21444444,7.109444444,53.63388889,9.995,SCN,HAM
42.895,-8.415,36.67166667,-4.498055556,SCQ,AGP
42.895,-8.415,39.55361111,2.727777778,SCQ,PMI
64.625,21.07833333,59.66194444,17.93388889,SFT,ARN
40.52083333,22.97222222,37.89583333,23.72888889,SKG,ATH
40.52083333,22.97222222,50.03194444,8.577777778,SKG,FRA
40.52083333,22.97222222,48.1325,11.69916667,SKG,MUC
40.52083333,22.97222222,37.68888889,26.91388889,SKG,SMI
40.52083333,22.97222222,52.38,13.5225,SKG,SXF
40.52083333,22.97222222,48.11083333,16.55805556,SKG,VIE
37.68888889,26.91388889,40.52083333,22.97222222,SMI,SKG
52.70055556,-8.918611111,52.45388889,-1.746388889,SNN,BHX
52.70055556,-8.918611111,55.95,-3.3725,SNN,EDI
52.70055556,-8.918611111,51.4775,-0.461388889,SNN,LHR
42.69527778,23.40611111,50.03194444,8.577777778,SOF,FRA
42.69527778,23.40611111,48.1325,11.69916667,SOF,MUC
42.69527778,23.40611111,48.11083333,16.55805556,SOF,VIE
42.69527778,23.40611111,47.45833333,8.551666667,SOF,ZRH
28.6225,-17.75361111,52.30833333,4.768055556,SPC,AMS
28.6225,-17.75361111,59.66194444,17.93388889,SPC,ARN
28.6225,-17.75361111,51.28111111,6.752777778,SPC,DUS
28.6225,-17.75361111,57.66305556,12.28277778,SPC,GOT
28.6225,-17.75361111,60.32555556,24.97166667,SPC,HEL
28.6225,-17.75361111,27.93194444,-15.38666667,SPC,LPA
28.6225,-17.75361111,40.47361111,-3.561111111,SPC,MAD
28.6225,-17.75361111,52.56027778,13.29555556,SPC,TXL
43.53833333,16.29888889,50.03194444,8.577777778,SPU,FRA
43.53833333,16.29888889,48.1325,11.69916667,SPU,MUC
51.88277778,0.233888889,52.30833333,4.768055556,STN,AMS
51.88277778,0.233888889,50.86583333,7.141944444,STN,CGN
51.88277778,0.233888889,55.95,-3.3725,STN,EDI
51.88277778,0.233888889,56.06666667,-6.216666667,STN,GLA
51.88277778,0.233888889,46.23944444,6.110277778,STN,GVA
51.88277778,0.233888889,52.46166667,9.684722222,STN,HAJ
51.88277778,0.233888889,51.4775,-0.461388889,STN,LHR
51.88277778,0.233888889,39.55361111,2.727777778,STN,PMI
51.88277778,0.233888889,50.10083333,14.26,STN,PRG
51.88277778,0.233888889,48.68833333,9.21,STN,STR
51.88277778,0.233888889,28.04277778,-16.57055556,STN,TFS
51.88277778,0.233888889,48.11083333,16.55805556,STN,VIE
48.68833333,9.21,36.67166667,-4.498055556,STR,AGP
48.68833333,9.21,52.30833333,4.768055556,STR,AMS
48.68833333,9.21,41.30277778,2.094444444,STR,BCN
48.68833333,9.21,53.04666667,8.79,STR,BRE
48.68833333,9.21,50.90166667,4.494166667,STR,BRU
48.68833333,9.21,47.43694444,19.25555556,STR,BUD
48.68833333,9.21,55.61805556,12.65583333,STR,CPH
48.68833333,9.21,51.13277778,13.76722222,STR,DRS
48.68833333,9.21,50.03194444,8.577777778,STR,FRA
48.68833333,9.21,28.45277778,-13.86388889,STR,FUE
48.68833333,9.21,46.99333333,15.44,STR,GRZ
48.68833333,9.21,52.46166667,9.684722222,STR,HAJ
48.68833333,9.21,53.63388889,9.995,STR,HAM
48.68833333,9.21,51.42388889,12.23638889,STR,LEJ
48.68833333,9.21,51.4775,-0.461388889,STR,LHR
48.68833333,9.21,38.78138889,-9.135833333,STR,LIS
48.68833333,9.21,48.1325,11.69916667,STR,MUC
48.68833333,9.21,45.63277778,8.732222222,STR,MXP
48.68833333,9.21,39.55361111,2.727777778,STR,PMI
48.68833333,9.21,53.91805556,12.27833333,STR,RLG
48.68833333,9.21,51.88277778,0.233888889,STR,STN
48.68833333,9.21,28.04277778,-16.57055556,STR,TFS
48.68833333,9.21,52.56027778,13.29555556,STR,TXL
48.68833333,9.21,48.11083333,16.55805556,STR,VIE
48.68833333,9.21,45.74305556,16.06888889,STR,ZAG
48.68833333,9.21,47.45833333,8.551666667,STR,ZRH
58.87972222,5.634722222,60.29361111,5.219444444,SVG,BGO
58.87972222,5.634722222,55.52638889,8.5525,SVG,EBJ
58.87972222,5.634722222,58.20305556,8.084166667,SVG,KRS
58.87972222,5.634722222,63.11472222,7.844444444,SVG,KSU
58.87972222,5.634722222,55.03777778,-1.686666667,SVG,NCL
58.87972222,5.634722222,63.45972222,10.93694444,SVG,TRD
37.415,-5.8975,27.93194444,-15.38666667,SVQ,LPA
37.415,-5.8975,40.47361111,-3.561111111,SVQ,MAD
37.415,-5.8975,39.48861111,-0.481944444,SVQ,VLC
48.53694444,7.6275,50.03194444,8.577777778,SXB,FRA
52.38,13.5225,36.67166667,-4.498055556,SXF,AGP
52.38,13.5225,52.30833333,4.768055556,SXF,AMS
52.38,13.5225,59.66194444,17.93388889,SXF,ARN
52.38,13.5225,37.89583333,23.72888889,SXF,ATH
52.38,13.5225,41.30277778,2.094444444,SXF,BCN
52.38,13.5225,44.82944444,-0.714444444,SXF,BOD
52.38,13.5225,51.38277778,-2.719166667,SXF,BRS
52.38,13.5225,50.90166667,4.494166667,SXF,BRU
52.38,13.5225,47.59,7.53,SXF,BSL
52.38,13.5225,47.43694444,19.25555556,SXF,BUD
52.38,13.5225,56.06666667,-6.216666667,SXF,GLA
52.38,13.5225,46.23944444,6.110277778,SXF,GVA
52.38,13.5225,45.72555556,5.081666667,SXF,LYS
52.38,13.5225,53.35333333,-2.276666667,SXF,MAN
52.38,13.5225,45.63277778,8.732222222,SXF,MXP
52.38,13.5225,40.88611111,14.29166667,SXF,NAP
52.38,13.5225,43.66388889,7.2175,SXF,NCE
52.38,13.5225,60.20277778,11.08555556,SXF,OSL
52.38,13.5225,39.55361111,2.727777778,SXF,PMI
52.38,13.5225,43.68055556,10.39277778,SXF,PSA
52.38,13.5225,51.95833333,4.444444444,SXF,RTM
52.38,13.5225,40.52083333,22.97222222,SXF,SKG
52.38,13.5225,47.79333333,13.00444444,SXF,SZG
52.38,13.5225,28.04277778,-16.57055556,SXF,TFS
52.38,13.5225,43.63,1.363611111,SXF,TLS
52.38,13.5225,45.50666667,12.35,SXF,VCE
52.38,13.5225,48.11083333,16.55805556,SXF,VIE
52.38,13.5225,47.45833333,8.551666667,SXF,ZRH
47.79333333,13.00444444,50.90166667,4.494166667,SZG,BRU
47.79333333,13.00444444,49.00972222,2.547777778,SZG,CDG
47.79333333,13.00444444,50.86583333,7.141944444,SZG,CGN
47.79333333,13.00444444,51.28111111,6.752777778,SZG,DUS
47.79333333,13.00444444,50.03194444,8.577777778,SZG,FRA
47.79333333,13.00444444,47.26083333,11.34722222,SZG,INN
47.79333333,13.00444444,48.1325,11.69916667,SZG,MUC
47.79333333,13.00444444,52.38,13.5225,SZG,SXF
47.79333333,13.00444444,48.11083333,16.55805556,SZG,VIE
53.58472222,14.90222222,52.16666667,20.96666667,SZZ,WAW
28.04277778,-16.57055556,36.67166667,-4.498055556,TFS,AGP
28.04277778,-16.57055556,41.30277778,2.094444444,TFS,BCN
28.04277778,-16.57055556,50.90166667,4.494166667,TFS,BRU
28.04277778,-16.57055556,47.59,7.53,TFS,BSL
28.04277778,-16.57055556,52.83111111,-1.328055556,TFS,EMA
28.04277778,-16.57055556,52.13527778,7.686111111,TFS,FMO
28.04277778,-16.57055556,56.06666667,-6.216666667,TFS,GLA
28.04277778,-16.57055556,60.32555556,24.97166667,TFS,HEL
28.04277778,-16.57055556,51.42388889,12.23638889,TFS,LEJ
28.04277778,-16.57055556,27.93194444,-15.38666667,TFS,LPA
28.04277778,-16.57055556,40.47361111,-3.561111111,TFS,MAD
28.04277778,-16.57055556,45.63277778,8.732222222,TFS,MXP
28.04277778,-16.57055556,55.03777778,-1.686666667,TFS,NCL
28.04277778,-16.57055556,60.20277778,11.08555556,TFS,OSL
28.04277778,-16.57055556,50.10083333,14.26,TFS,PRG
28.04277778,-16.57055556,56.92361111,23.97111111,TFS,RIX
28.04277778,-16.57055556,51.88277778,0.233888889,TFS,STN
28.04277778,-16.57055556,52.38,13.5225,TFS,SXF
28.04277778,-16.57055556,59.41333333,24.83277778,TFS,TLL
28.04277778,-16.57055556,54.63333333,25.28333333,TFS,VNO
60.51472222,22.26555556,59.66194444,17.93388889,TKU,ARN
60.51472222,22.26555556,60.32555556,24.97166667,TKU,HEL
59.41333333,24.83277778,50.03194444,8.577777778,TLL,FRA
59.41333333,24.83277778,48.1325,11.69916667,TLL,MUC
43.63,1.363611111,50.03194444,8.577777778,TLS,FRA
43.63,1.363611111,53.63388889,9.995,TLS,HAM
43.63,1.363611111,48.1325,11.69916667,TLS,MUC
43.63,1.363611111,52.38,13.5225,TLS,SXF
61.46388889,23.73888889,59.66194444,17.93388889,TMP,ARN
61.46388889,23.73888889,60.32555556,24.97166667,TMP,HEL
69.68138889,18.92166667,69.97611111,23.38055556,TOS,ALF
69.68138889,18.92166667,60.29361111,5.219444444,TOS,BGO
69.68138889,18.92166667,67.26916667,14.37222222,TOS,BOO
69.68138889,18.92166667,68.49111111,16.67972222,TOS,EVE
69.68138889,18.92166667,69.72277778,29.89333333,TOS,KKN
69.68138889,18.92166667,65.54472222,22.12777778,TOS,LLA
69.68138889,18.92166667,78.24527778,15.46944444,TOS,LYR
69.68138889,18.92166667,64.92916667,25.35833333,TOS,OUL
69.68138889,18.92166667,63.45972222,10.93694444,TOS,TRD
63.45972222,10.93694444,62.56111111,6.114166667,TRD,AES
63.45972222,10.93694444,60.29361111,5.219444444,TRD,BGO
63.45972222,10.93694444,67.26916667,14.37222222,TRD,BOO
63.45972222,10.93694444,68.49111111,16.67972222,TRD,EVE
63.45972222,10.93694444,58.20305556,8.084166667,TRD,KRS
63.45972222,10.93694444,27.93194444,-15.38666667,TRD,LPA
63.45972222,10.93694444,62.74861111,7.271111111,TRD,MOL
63.45972222,10.93694444,58.87972222,5.634722222,TRD,SVG
63.45972222,10.93694444,69.68138889,18.92166667,TRD,TOS
45.20111111,7.648055556,50.03194444,8.577777778,TRN,FRA
45.20111111,7.648055556,48.1325,11.69916667,TRN,MUC
45.82666667,13.47222222,48.1325,11.69916667,TRS,MUC
45.8275,13.47222222,48.1325,11.69916667,TSR,MUC
52.56027778,13.29555556,59.66194444,17.93388889,TXL,ARN
52.56027778,13.29555556,41.30277778,2.094444444,TXL,BCN
52.56027778,13.29555556,46.91527778,7.499166667,TXL,BRN
52.56027778,13.29555556,50.90166667,4.494166667,TXL,BRU
52.56027778,13.29555556,49.00972222,2.547777778,TXL,CDG
52.56027778,13.29555556,50.86583333,7.141944444,TXL,CGN
52.56027778,13.29555556,55.61805556,12.65583333,TXL,CPH
52.56027778,13.29555556,51.28111111,6.752777778,TXL,DUS
52.56027778,13.29555556,50.03194444,8.577777778,TXL,FRA
52.56027778,13.29555556,51.4775,-0.461388889,TXL,LHR
52.56027778,13.29555556,49.62777778,6.206666667,TXL,LUX
52.56027778,13.29555556,48.1325,11.69916667,TXL,MUC
52.56027778,13.29555556,49.49972222,11.08166667,TXL,NUE
52.56027778,13.29555556,60.20277778,11.08555556,TXL,OSL
52.56027778,13.29555556,28.6225,-17.75361111,TXL,SPC
52.56027778,13.29555556,48.68833333,9.21,TXL,STR
52.56027778,13.29555556,48.11083333,16.55805556,TXL,VIE
52.56027778,13.29555556,47.45833333,8.551666667,TXL,ZRH
63.79333333,20.28444444,63.19861111,14.49444444,UME,OSD
44.92,4.970277778,59.66194444,17.93388889,VAA,ARN
44.92,4.970277778,60.32555556,24.97166667,VAA,HEL
43.23222222,27.82555556,42.69527778,23.40611111,VAR,SOF
43.23222222,27.82555556,48.11083333,16.55805556,VAR,VIE
45.50666667,12.35,50.86583333,7.141944444,VCE,CGN
45.50666667,12.35,51.28111111,6.752777778,VCE,DUS
45.50666667,12.35,50.03194444,8.577777778,VCE,FRA
45.50666667,12.35,48.1325,11.69916667,VCE,MUC
45.50666667,12.35,52.38,13.5225,VCE,SXF
45.50666667,12.35,45.50666667,12.35,VCE,VCE
45.50666667,12.35,48.11083333,16.55805556,VCE,VIE
45.50666667,12.35,47.45833333,8.551666667,VCE,ZRH
42.22638889,-8.627777778,38.78138889,-9.135833333,VGO,LIS
42.22638889,-8.627777778,40.47361111,-3.561111111,VGO,MAD
48.11083333,16.55805556,52.30833333,4.768055556,VIE,AMS
48.11083333,16.55805556,59.66194444,17.93388889,VIE,ARN
48.11083333,16.55805556,37.89583333,23.72888889,VIE,ATH
48.11083333,16.55805556,44.53055556,11.2925,VIE,BLQ
48.11083333,16.55805556,50.90166667,4.494166667,VIE,BRU
48.11083333,16.55805556,47.59,7.53,VIE,BSL
48.11083333,16.55805556,47.43694444,19.25555556,VIE,BUD
48.11083333,16.55805556,49.00972222,2.547777778,VIE,CDG
48.11083333,16.55805556,50.86583333,7.141944444,VIE,CGN
48.11083333,16.55805556,55.61805556,12.65583333,VIE,CPH
48.11083333,16.55805556,51.28111111,6.752777778,VIE,DUS
48.11083333,16.55805556,41.80027778,12.23888889,VIE,FCO
48.11083333,16.55805556,50.03194444,8.577777778,VIE,FRA
48.11083333,16.55805556,28.45277778,-13.86388889,VIE,FUE
48.11083333,16.55805556,46.99333333,15.44,VIE,GRZ
48.11083333,16.55805556,46.23944444,6.110277778,VIE,GVA
48.11083333,16.55805556,52.46166667,9.684722222,VIE,HAJ
48.11083333,16.55805556,53.63388889,9.995,VIE,HAM
48.11083333,16.55805556,47.17861111,27.62055556,VIE,IAS
48.11083333,16.55805556,47.26083333,11.34722222,VIE,INN
48.11083333,16.55805556,46.64305556,14.34166667,VIE,KLU
48.11083333,16.55805556,50.07777778,19.78472222,VIE,KRK
48.11083333,16.55805556,48.66305556,21.24111111,VIE,KSC
48.11083333,16.55805556,34.87777778,33.63055556,VIE,LCA
48.11083333,16.55805556,51.42388889,12.23638889,VIE,LEJ
48.11083333,16.55805556,51.4775,-0.461388889,VIE,LHR
48.11083333,16.55805556,48.23444444,14.19361111,VIE,LNZ
48.11083333,16.55805556,45.72555556,5.081666667,VIE,LYS
48.11083333,16.55805556,53.35333333,-2.276666667,VIE,MAN
48.11083333,16.55805556,48.1325,11.69916667,VIE,MUC
48.11083333,16.55805556,45.63277778,8.732222222,VIE,MXP
48.11083333,16.55805556,43.66388889,7.2175,VIE,NCE
48.11083333,16.55805556,49.49972222,11.08166667,VIE,NUE
48.11083333,16.55805556,60.20277778,11.08555556,VIE,OSL
48.11083333,16.55805556,44.57222222,26.10222222,VIE,OTP
48.11083333,16.55805556,50.10083333,14.26,VIE,PRG
48.11083333,16.55805556,45.78555556,24.09138889,VIE,SBZ
48.11083333,16.55805556,40.52083333,22.97222222,VIE,SKG
48.11083333,16.55805556,42.69527778,23.40611111,VIE,SOF
48.11083333,16.55805556,51.88277778,0.233888889,VIE,STN
48.11083333,16.55805556,48.68833333,9.21,VIE,STR
48.11083333,16.55805556,52.38,13.5225,VIE,SXF
48.11083333,16.55805556,47.79333333,13.00444444,VIE,SZG
48.11083333,16.55805556,52.56027778,13.29555556,VIE,TXL
48.11083333,16.55805556,43.23222222,27.82555556,VIE,VAR
48.11083333,16.55805556,45.50666667,12.35,VIE,VCE
48.11083333,16.55805556,48.11083333,16.55805556,VIE,VIE
48.11083333,16.55805556,54.63333333,25.28333333,VIE,VNO
48.11083333,16.55805556,52.16666667,20.96666667,VIE,WAW
48.11083333,16.55805556,45.74305556,16.06888889,VIE,ZAG
48.11083333,16.55805556,47.45833333,8.551666667,VIE,ZRH
39.48861111,-0.481944444,36.67166667,-4.498055556,VLC,AGP
39.48861111,-0.481944444,41.30277778,2.094444444,VLC,BCN
39.48861111,-0.481944444,43.30277778,-2.921666667,VLC,BIO
39.48861111,-0.481944444,51.28111111,6.752777778,VLC,DUS
39.48861111,-0.481944444,50.03194444,8.577777778,VLC,FRA
39.48861111,-0.481944444,46.23944444,6.110277778,VLC,GVA
39.48861111,-0.481944444,38.87361111,1.372777778,VLC,IBZ
39.48861111,-0.481944444,40.47361111,-3.561111111,VLC,MAD
39.48861111,-0.481944444,39.86138889,4.215277778,VLC,MAH
39.48861111,-0.481944444,39.55361111,2.727777778,VLC,PMI
39.48861111,-0.481944444,37.415,-5.8975,VLC,SVQ
39.48861111,-0.481944444,47.45833333,8.551666667,VLC,ZRH
54.63333333,25.28333333,50.90166667,4.494166667,VNO,BRU
54.63333333,25.28333333,50.03194444,8.577777778,VNO,FRA
54.63333333,25.28333333,48.11083333,16.55805556,VNO,VIE
45.46666667,10.93333333,50.03194444,8.577777778,VRN,FRA
45.46666667,10.93333333,48.1325,11.69916667,VRN,MUC
52.16666667,20.96666667,51.28111111,6.752777778,WAW,DUS
52.16666667,20.96666667,50.03194444,8.577777778,WAW,FRA
52.16666667,20.96666667,48.1325,11.69916667,WAW,MUC
52.16666667,20.96666667,53.58472222,14.90222222,WAW,SZZ
52.16666667,20.96666667,48.11083333,16.55805556,WAW,VIE
52.16666667,20.96666667,47.45833333,8.551666667,WAW,ZRH
51.1,16.88333333,51.28111111,6.752777778,WRO,DUS
51.1,16.88333333,50.03194444,8.577777778,WRO,FRA
51.1,16.88333333,48.1325,11.69916667,WRO,MUC
48.54055556,7.632222222,50.03194444,8.577777778,XER,FRA
36.74527778,-6.058888889,40.47361111,-3.561111111,XRY,MAD
44.10833333,15.34666667,45.74305556,16.06888889,ZAD,ZAG
45.74305556,16.06888889,50.86583333,7.141944444,ZAG,CGN
45.74305556,16.06888889,50.03194444,8.577777778,ZAG,FRA
45.74305556,16.06888889,48.1325,11.69916667,ZAG,MUC
45.74305556,16.06888889,48.68833333,9.21,ZAG,STR
45.74305556,16.06888889,48.11083333,16.55805556,ZAG,VIE
45.74305556,16.06888889,44.10833333,15.34666667,ZAG,ZAD
47.45833333,8.551666667,36.67166667,-4.498055556,ZRH,AGP
47.45833333,8.551666667,52.30833333,4.768055556,ZRH,AMS
47.45833333,8.551666667,59.66194444,17.93388889,ZRH,ARN
47.45833333,8.551666667,37.89583333,23.72888889,ZRH,ATH
47.45833333,8.551666667,41.30277778,2.094444444,ZRH,BCN
47.45833333,8.551666667,52.45388889,-1.746388889,ZRH,BHX
47.45833333,8.551666667,50.90166667,4.494166667,ZRH,BRU
47.45833333,8.551666667,47.43694444,19.25555556,ZRH,BUD
47.45833333,8.551666667,49.00972222,2.547777778,ZRH,CDG
47.45833333,8.551666667,50.86583333,7.141944444,ZRH,CGN
47.45833333,8.551666667,55.61805556,12.65583333,ZRH,CPH
47.45833333,8.551666667,51.13277778,13.76722222,ZRH,DRS
47.45833333,8.551666667,53.4325,-6.252222222,ZRH,DUB
47.45833333,8.551666667,51.28111111,6.752777778,ZRH,DUS
47.45833333,8.551666667,41.80027778,12.23888889,ZRH,FCO
47.45833333,8.551666667,43.81027778,11.19777778,ZRH,FLR
47.45833333,8.551666667,50.03194444,8.577777778,ZRH,FRA
47.45833333,8.551666667,57.66305556,12.28277778,ZRH,GOT
47.45833333,8.551666667,46.99333333,15.44,ZRH,GRZ
47.45833333,8.551666667,46.23944444,6.110277778,ZRH,GVA
47.45833333,8.551666667,52.46166667,9.684722222,ZRH,HAJ
47.45833333,8.551666667,53.63388889,9.995,ZRH,HAM
47.45833333,8.551666667,50.07777778,19.78472222,ZRH,KRK
47.45833333,8.551666667,51.50527778,0.055277778,ZRH,LCY
47.45833333,8.551666667,51.42388889,12.23638889,ZRH,LEJ
47.45833333,8.551666667,51.4775,-0.461388889,ZRH,LHR
47.45833333,8.551666667,38.78138889,-9.135833333,ZRH,LIS
47.45833333,8.551666667,46.00416667,8.910555556,ZRH,LUG
47.45833333,8.551666667,49.62777778,6.206666667,ZRH,LUX
47.45833333,8.551666667,45.72555556,5.081666667,ZRH,LYS
47.45833333,8.551666667,40.47361111,-3.561111111,ZRH,MAD
47.45833333,8.551666667,53.35333333,-2.276666667,ZRH,MAN
47.45833333,8.551666667,48.1325,11.69916667,ZRH,MUC
47.45833333,8.551666667,45.63277778,8.732222222,ZRH,MXP
47.45833333,8.551666667,40.88611111,14.29166667,ZRH,NAP
47.45833333,8.551666667,43.66388889,7.2175,ZRH,NCE
47.45833333,8.551666667,49.49972222,11.08166667,ZRH,NUE
47.45833333,8.551666667,60.20277778,11.08555556,ZRH,OSL
47.45833333,8.551666667,44.57222222,26.10222222,ZRH,OTP
47.45833333,8.551666667,39.55361111,2.727777778,ZRH,PMI
47.45833333,8.551666667,50.10083333,14.26,ZRH,PRG
47.45833333,8.551666667,42.69527778,23.40611111,ZRH,SOF
47.45833333,8.551666667,48.68833333,9.21,ZRH,STR
47.45833333,8.551666667,52.38,13.5225,ZRH,SXF
47.45833333,8.551666667,52.56027778,13.29555556,ZRH,TXL
47.45833333,8.551666667,45.50666667,12.35,ZRH,VCE
47.45833333,8.551666667,48.11083333,16.55805556,ZRH,VIE
47.45833333,8.551666667,39.48861111,-0.481944444,ZRH,VLC
47.45833333,8.551666667,52.16666667,20.96666667,ZRH,WAW
37.75111111,20.88277778,37.89583333,23.72888889,ZTH,ATH
